,Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Second,Engagement,Fatigue,Excitement
73,2.1153404630477315,0.9204063052215357,1.4945852549108403,0.15321637478655317,0.10702029772395963,0.15548215691411815,1.5323463419024823,0.6361331810610102,0.8491415275356379,0.5281076621569221,0.21483788102646836,0.2882117085949445,002,000,32,0.8442021363446126,1.7830832484249177,2.34948482394522
74,0.9535433206356918,1.062672883915217,2.3621237584226433,0.03992924258405398,0.060032599736199344,0.20356641122914126,0.6371056665092183,0.6704127728194228,1.4951329632933053,0.2230209259648004,0.23330149059725772,0.5124313738697157,002,000,34,2.023840699230706,0.7409409571969326,3.523387164132815
75,0.7414814862974471,0.9639720130504561,2.9115720235369635,0.08021033686736326,0.07461506080109441,0.25943144864339124,0.32532155782760025,0.6984274253542971,1.9640436243511998,0.10991989320389836,0.24016985079553405,0.6719859892639307,002,000,36,2.624756159358678,0.588244242233174,4.16875385736748
76,1.8339313278827216,0.9835270653355993,3.0813775419634215,0.34964563884787114,0.09823114779720528,0.3472950673371496,0.7732771948026992,0.676523545228289,2.105981060875924,0.24427480264825838,0.23027018410085592,0.7123915480546151,002,000,38,1.7425530631119293,1.6138218559664155,4.554723281543185
77,0.8186320856239979,0.6047113277583113,3.5395027759469477,0.05966564520029209,0.04590736722004903,0.3309351993004571,0.5660746160284296,0.4544878595852265,2.499148691241579,0.19514741191121848,0.15633996647902854,0.8532079213704138,002,000,40,3.9607848210998253,0.9662499363853633,7.787892902523644
78,1.2380012990592557,1.139898849250943,3.8319224072109996,0.08059309447658226,0.052769194332547974,0.32272197334328373,0.8336179419292286,0.686254543441926,2.627160765594293,0.28853973990257487,0.24034222981163594,0.9009122253081691,002,000,42,2.8478447113549077,0.9607181519865765,5.58382081959254
79,0.9205530735536557,0.9845858333533677,3.024856862869032,0.05375102172428163,0.062465567145443386,0.26273584548703743,0.565002193277273,0.7028761319104233,1.7558131580237224,0.19653332069094326,0.24326522573685788,0.6018143941887517,002,000,44,2.541836331988713,0.6930837817964955,4.303541869671183
80,2.827829971098655,2.6941670656807313,3.6611731489082002,0.4114374324732015,0.31878849471523346,0.4039760918820643,1.9023831566269844,1.9226720146980576,2.4110420043177143,0.6330760005075867,0.6489174504784871,0.8163006051091068,002,000,46,1.0335565142983196,0.842386891474197,1.9042109735409876
81,0.9994551024034285,1.3002943211078697,1.7648140775945418,0.06492886342185061,0.10658181639916584,0.1511625333159185,0.6959665802248629,0.8241435359310685,1.172082662016684,0.24079267890604858,0.2830712675482515,0.40172188084549004,002,000,48,1.3011633574995267,0.6457515708248571,2.141391639504591
82,1.5547725636436098,0.546582505167339,2.125904153875757,0.0943775794201526,0.04759952892472083,0.23957793170121744,1.011811430041148,0.33494798974105433,1.2254666145864295,0.3511604478647664,0.1147610317580672,0.41391269135605824,002,000,50,1.8334298168610106,2.4618003295656554,6.346967944244946
