FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
0.0016718642404867801,0.02299077993105103,-0.0011433250439379372,-0.0034042839242341433,-0.005951391489894937,-0.003117761163203246,-0.004561760555178577,-0.00789755688643058,-0.00789004014803797,6.738569829331607e-05,0.018031550453261554,-0.008810900365272474,-0.004372709598229675,-0.010498015439772822,-0.0021885023639719873,-0.0048872854135468624,-0.005399556590746072,-0.003932644053153215,-0.0028608312405791077,-0.005027717805161136,-0.006174129130146973,-0.0018658962044053712,-0.002483698192072571,-0.004257573811794308,1,1
0.0055014686907155635,-0.0015296555295516504,-0.0026787231164376642,-0.0026294638550309482,-0.008951349526421829,-0.003271395958944775,-0.004483527772429289,-0.00839585687289917,-0.007914744733812297,0.002956525692457933,-0.0009590581257187085,-0.01121034935121215,-0.004355427988517237,-0.010590933009024,-0.00219421588080278,-0.004248968850807814,-0.007798874726715999,-0.004067021416636179,-0.002839656489601692,-0.005129842279488842,-0.00620065444732742,-0.0017789569431779966,-0.003212569952579603,-0.004458471372288288,1,1
-0.002249921517798511,-0.00028213689458385025,-0.0004016366081014992,-0.004197754464632004,-0.00879872158632241,-0.0030435464345379224,-0.004641876456756553,-0.00837050501811987,-0.007878106366233038,-0.0028912979543016543,7.1212119138030355e-06,-0.007651824033775829,-0.004390407188602582,-0.010586205670500868,-0.0021857423960931228,-0.005540966710809226,-0.007676805357651766,-0.0038677318077110535,-0.0028825156829014667,-0.005124646524094764,-0.006161315826963959,-0.0019549281556025294,-0.00317548736874065,-0.004160528361448191,1,1
0.0041590942935589795,0.002648694423224674,0.024088955452332805,-0.002901058124574587,-0.00844014838807339,-0.0005929721006314682,-0.004510950365531434,-0.008310945178395479,-0.0074840522488956104,0.0019438081629152178,0.0022769940474469345,0.030620938800253402,-0.004361485635128284,-0.010575099598491114,-0.00209460810822359,-0.004472715146864377,-0.007390024286998757,-0.0017243259703824195,-0.0028470787818900196,-0.005112439986892118,-0.005738219866395851,-0.001809431379871311,-0.0030883681907069114,-0.0009560823691563188,1,1
0.0038218988051083383,-0.00925148305442037,-0.001370321484798871,-0.0029692807922398817,-0.009896078202922659,-0.003140474850585233,-0.004517838737877733,-0.008552778496796854,-0.007893692525323175,0.0016894202792052107,-0.006939465948200773,-0.009165639888257466,-0.004363007275523261,-0.010620194049063076,-0.002189347062170203,-0.004528918722966631,-0.00855445351131844,-0.003952510681742313,-0.002848943212170344,-0.005162002702499869,-0.006178050688145872,-0.0018170863549572351,-0.0034421018477788254,-0.004287274924506763,1,1
0.012037029480528346,-0.006112256146896205,-0.0027459352710542733,-0.0013071644559016116,-0.009512008800694876,-0.003278121332534329,-0.00435001656675282,-0.00848898367846851,-0.007915826178727834,0.007887100196307856,-0.004508194711713565,-0.011315385393091872,-0.004325935383657065,-0.01060829828424095,-0.0021944659903890356,-0.0031596248328695257,-0.00824728098723151,-0.004072903794824259,-0.002803519892723223,-0.005148928224347098,-0.006201815594883562,-0.001630587357191406,-0.0033487880954029456,-0.00446726567660594,1,1
0.037367663357703855,0.03870913092809006,0.010031344562856058,0.0038178252783504923,-0.004028326401171912,-0.001999602873656039,-0.0038325516424324705,-0.0075781313157993625,-0.007710239489990341,0.026997101859195776,0.030205112858869756,0.008652355670109888,-0.004211627461227198,-0.01043845242876388,-0.002146919230567964,0.0010624726079024828,-0.0038615200956219195,-0.0029546418878192,-0.002663461076879524,-0.0049622528856880085,-0.0059810771386046005,-0.001055534078367435,-0.002016469044291868,-0.002795435814137612,1,1
-0.004417547589492492,-0.008869873788896612,-0.00432633862419524,-0.004636316776928919,-0.009849390133913116,-0.003436259440623493,-0.00468615764081938,-0.008545023500269451,-0.00794125490037007,-0.004526603965017219,-0.006643916866155036,-0.013785166546911937,-0.0044001888953716034,-0.010618747981540602,-0.0022003469806803045,-0.0059022655450282355,-0.008517113145438761,-0.004211220000659197,-0.0028945009787399016,-0.005160413348766622,-0.006229118416846031,-0.0020041373655195066,-0.0034307584840919687,-0.004674051906137436,1,1
0.006012220117412367,-0.00476529066469469,-0.0005178681066412222,-0.002526126692950066,-0.009347214014331244,-0.003055176775136144,-0.004473093925821099,-0.008461610882310984,-0.007879976533375245,0.0033418480914483868,-0.0034649956917330253,-0.00783346523569032,-0.004353123153401501,-0.01060319410251982,-0.0021861749162552084,-0.00416383705734413,-0.008115480770421289,-0.003877904337302898,-0.002836832429202705,-0.00514331828556647,-0.006163323825684558,-0.0017673619201710484,-0.0033087494466630656,-0.004175736550729961,1,1
0.02841821570725732,0.01640430389311221,0.004242769864244477,0.002007139151894109,-0.0067572153405405936,-0.0025788184577997296,-0.004015374751936982,-0.008031406096647722,-0.007803377772963404,0.020245436649741846,0.012930450656239264,-0.0003937607341045375,-0.004252013058081079,-0.010522974186706916,-0.002168459650319166,-0.0004292168699242156,-0.006044041532105947,-0.0034612553975372235,-0.002712944601312962,-0.005055149634588713,-0.006081079725981294,-0.001258703459757853,-0.0026794816802176514,-0.003552835837308306,1,1
-0.003570135463442329,-0.010740061685830068,0.002552407537086701,-0.004464865147737918,-0.010078198680981677,-0.002747959265980768,-0.004668846346763318,-0.008583029130521556,-0.007830575736702504,-0.003887297139278404,-0.008092341645433992,-0.003035380679068323,-0.0043963648331692825,-0.010625834858676433,-0.0021747498194807304,-0.005761019313843082,-0.00870011053738936,-0.0036091951643787423,-0.00288981544503074,-0.005168202441916118,-0.006110282183429195,-0.0019848995081503066,-0.00348634995786928,-0.0037740095341879266,1,1
-0.000622118801382584,-0.004928420249387083,0.00043953041401570067,-0.0038684112570569933,-0.009367172139030716,-0.002959377692931293,-0.004608623012980011,-0.008464925973104399,-0.007864571971980126,-0.0016632468613694473,-0.0035913364370141476,-0.006337287175626873,-0.004383061507971715,-0.01060381226464453,-0.0021826122489186175,-0.005269645364632465,-0.008131442957214964,-0.0037941132401841564,-0.0028735151927441983,-0.005143997699401126,-0.006146783945973006,-0.0019179739564343756,-0.0033135984856526497,-0.0040504667391640815,1,1
0.015184984912939231,0.02040668102349852,0.012441349876928132,-0.0006702581963413416,-0.0062675436356150836,-0.0017584532455590242,-0.004285708799031876,-0.007950070490960033,-0.007671462456161498,0.01026198879324483,0.016030215242013177,0.01241860034017463,-0.004311729807629003,-0.01050780760637519,-0.0021379511289590643,-0.0026349251889799725,-0.005652409986599006,-0.0027437192835213643,-0.0027861141336596677,-0.005038480246267249,-0.0059394422319916365,-0.0015591228173864801,-0.0025605107235264738,-0.0024801011806984664,1,1
-0.002376399800493957,-0.011523784363075953,-0.002883814092187335,-0.004223344029566261,-0.010174083403249056,-0.0032919177446185544,-0.0046444602087187346,-0.008598955805237193,-0.007918044651724581,-0.0029867160241525944,-0.008699319878834995,-0.011530856028017736,-0.004390977939014818,-0.010628804691991744,-0.0021949790644766277,-0.005562048047986681,-0.008776797594440925,-0.004084970888560782,-0.002883215009992532,-0.0051714665465263715,-0.0062041975696485825,-0.001957799451738164,-0.003509646172507576,-0.0044853062872496925,1,1
8.396016935223634e-05,-0.009310517919386634,-0.002566404533452733,-0.0037255546868607634,-0.00990330083638161,-0.00326015715197742,-0.004594198932519681,-0.008553978192962972,-0.00791293752555985,-0.001130564956514448,-0.006985187322718053,-0.011034823072476718,-0.004379875230809939,-0.010620417755373772,-0.0021937979213655554,-0.005151956473396244,-0.008560230057269008,-0.004057191343691763,-0.0028696111220836425,-0.0051622485751542,-0.006198714047575499,-0.0019019446288937166,-0.003443856663513088,-0.004443775164364178,1,1
0.009553374896983604,0.00593128490421942,0.007669418849457248,-0.0018096668530311797,-0.00803853913811052,-0.0022359415672067104,-0.004400753715193073,-0.008244236950685182,-0.007748242922080233,0.006013375146563351,0.004819297631325579,0.004961247572873029,-0.004337143211967043,-0.010562660572731083,-0.002155708418569628,-0.003573599142071878,-0.00706882367509805,-0.0031613565866285198,-0.0028172525818309212,-0.00509876841781074,-0.006021881428922981,-0.0016869710118073533,-0.0029907929454894887,-0.0031044795223382276,1,1
0.0002149132211455504,-0.00437499331169924,-0.004955604397589114,-0.003699059769704245,-0.009299462999361569,-0.0034992249479367694,-0.004591523768077947,-0.008453679327994663,-0.007951379799282019,-0.0010317710199065234,-0.0031627178520124075,-0.014768553949114643,-0.004379284287394997,-0.010601715112418548,-0.002202688601821906,-0.005130129283933982,-0.008077290277476293,-0.004266293064168438,-0.0028688870529800527,-0.005141692747061215,-0.00623998952221539,-0.0018989717470396508,-0.0032971478289327166,-0.004756387530391203,1,1
0.018968877330502093,0.00038989766339904766,0.00260940284959758,9.531324137068004e-05,-0.008716501371420158,-0.0027422562086742487,-0.004208409841059404,-0.00835684804976425,-0.00782965868098132,0.013116642598690147,0.0005275991317644623,-0.0029463110447823255,-0.004294654479666571,-0.010583659067375416,-0.0021745377287642337,-0.0020042278850830736,-0.007611046953583017,-0.0036042069597151424,-0.0027651921348715164,-0.005121847586201751,-0.006109297540573806,-0.0014732213057232469,-0.003155511091721009,-0.003766552041927269,1,1
